Postotak popunjenosti stranice,Razina stranice prikaza,Vrijeme reakcije operatera
55,0,8.0
69,6,40.41122228812363
69,0,14.0
60,2,11.084190749708316
57,5,40.06354012894782
33,4,29.090267519882815
50,9,62.60479790661024
50,0,18.5
52,6,37.10979154858066
52,6,49.13266630525253
76,9,75.5889025475137
51,7,61.68733129125363
41,9,69.5337949304429
53,6,51.647818258760765
56,5,44.00192778924953
43,2,19.5
55,7,45.14679907383357
51,8,63.60075996879578
53,10,74.88651274458803
47,8,58.86963484925253
56,7,59.06942983856576
57,3,30.24417415584515
48,10,76.63973364583192
51,2,24.91315363549105
48,9,63.127744129952326
55,3,35.80673357988145
48,10,60.33331901826544
56,7,55.89911023728171
60,8,61.89490398987901
55,5,41.76709508575351
61,7,57.554555799612906
50,3,31.667331294567305
44,5,37.5229324695721
61,5,40.70878805519709
50,6,46.59879841082013
55,10,78.30293415628537
52,7,60.1815889942073
40,2,18.96393534995993
71,9,65.0838979859038
78,10,81.21107713778001
53,3,34.78371339389271
69,3,25.45913220509602
62,5,41.472193258077816
39,8,54.58199013480219
35,9,68.15400131970043
62,8,62.03300144487224
51,9,66.34750228666113
39,6,45.54211356485656
52,3,29.996292957754036
54,10,73.72907688560706
59,1,22.687596021000033
26,9,54.3555420001069
58,3,34.78897177953535
57,8,56.18521646768376
38,6,49.131968684675726
43,4,28.957106513837704
67,3,25.379236463938835
60,3,22.00043686121638
49,5,30.845200692734153
49,10,72.16835649421259
66,3,34.58417814994807
66,0,9.5
55,4,28.333620310014652
57,7,45.06504020942016
44,3,28.64175476491927
45,1,9.520325350385164
47,8,58.68867379816817
60,8,66.46187987192258
45,5,38.91168415414922
52,7,55.94545245350322
49,4,33.56489562972144
49,0,11.0
37,2,7.71123929089859
51,10,66.33306243428684
33,9,72.10050864783875
38,2,20.14980564496534
38,0,8.0
59,7,41.98191882777458
53,5,43.76239132445547
42,2,19.145454600785463
49,6,39.09315202905461
35,5,39.22368206978257
46,5,39.35434098246522
49,6,37.35655281239622
49,0,14.0
62,1,8.148198267992143
47,10,64.57078466768358
36,4,37.32329471368587
47,1,11.404459865506729
58,3,23.763534251506314
75,6,44.52530692278378
54,2,20.624250831093253
26,9,53.269963586990784
30,1,16.453623376176942
55,2,14.479674649614836
62,5,35.71450678272604
52,4,33.604875689049074
58,4,32.637952094984065
60,6,45.3821600021782
39,1,12.997919155239058
67,4,27.968467383790554
61,3,24.552284194220725
55,6,40.01720268744799
46,9,68.6257111915571
32,4,33.66351921580388
60,8,59.40918310677638
50,3,31.784603229716886
63,10,66.18289012600684
61,7,66.64085142465518
44,1,15.334749550193637
45,9,67.08783791924574
44,6,50.70539408209286
58,10,79.48839572974263
47,9,60.167270705577046
49,4,37.848324720514164
60,2,21.19397080638537
53,3,22.9410423118386
24,5,34.16999574928471
49,10,71.69142114188446
49,2,26.401494521668656
49,0,8.0
61,2,15.689676865760973
66,5,38.174222164545114
60,7,50.02234557119367
55,1,17.479674649614836
33,3,13.696130422626478
59,4,31.29200160631322
59,0,11.0
52,2,10.550203349459785
42,8,49.72485104810773
65,8,73.6146936434955
40,3,30.62862867285961
50,6,42.624895313011685
62,5,43.435873153495834
57,10,76.3993731317915
62,10,78.9816029764711
74,10,78.59416687093912
51,10,85.32617391340773
55,6,51.581002671115016
44,4,29.37843596895376
55,2,16.020542444518817
54,10,67.53390657013159
47,4,40.402159273531915
33,1,9.235722120668278
53,4,24.395062238828576
39,6,40.36779597072063
50,3,29.939267788048973
44,2,16.680251727538966
52,9,61.205171565875574
56,10,82.06684343234879
47,9,69.49770662719736
47,0,18.5
47,5,26.719474684700593
50,7,54.91688125155595
56,4,39.83935983497838
64,3,28.298597282485346
55,3,26.146945320229705
72,3,26.94647811735334
37,4,27.188397216750673
33,1,9.235722120668278
48,2,14.081002671115014
51,3,18.890536369911004
56,3,24.25491823087446
58,3,25.73942519787332
50,10,74.67412130464507
66,3,33.96855106007136
51,4,22.61436827434982
51,5,35.63012318451843
64,7,55.560255265590584
50,7,52.435191946006995
56,1,17.665250449806365
49,2,12.320491850553644
49,0,8.0
49,6,32.10776663463713
49,4,33.09202803464963
63,3,23.938648096516808
48,4,27.70753337526231
48,0,11.0
66,10,70.80213473536924
39,6,51.235846372053224
49,5,37.55603722127484
66,2,20.154066236310456
49,2,13.28037065114758
54,7,39.314168842810574
51,7,61.80680951802606
64,10,73.95917121987313
52,7,64.20854266743196
54,7,53.26072703754819
39,7,54.65840521979495
40,1,14.651531370959962
54,3,22.97454757972688
48,4,29.703741866598076
58,2,18.0
64,10,68.19778705124577
51,10,73.63007464263396
53,8,55.69131253118285
49,10,73.76763129649424
49,0,20.0
50,5,36.40854936060443
52,5,36.395106432513614
61,9,71.33647389780381
38,3,27.33300260203903
55,4,28.67199619758348
64,6,39.56757816899899
71,5,46.41129915878772
33,6,35.62191161757375
58,6,50.33749561188445
53,2,19.178069026024616
64,7,52.2311339029955
54,8,59.66527053446223
80,9,63.91079026839131
37,5,39.34501986565766
70,1,16.546376623823058
41,9,47.05788898265045
41,10,65.05889194459917
55,5,39.8069898658409
55,0,12.5
61,4,27.975967607368872
56,5,38.06334518990678
40,3,19.98353725394692
44,3,24.682332572299906
45,7,53.16245629426429
45,1,15.520325350385164
53,7,50.1274464861153
56,2,25.513719078846403
73,1,12.271016311881151
57,5,32.095557968201916
53,3,28.297454479085733
47,8,47.18701100213022
43,7,52.74474284212217
43,0,15.5
50,7,46.08448564703643
51,6,53.30390363852967
61,7,60.20918699858419
39,9,73.87835297417973
56,2,25.319748272461034
47,2,14.803131844006552
40,4,21.413027566627793
49,9,70.52961183124005
52,10,82.62455013489284
65,3,36.68626448706296
56,10,74.97311238421685
65,3,37.78773641708901
52,10,61.15979206206519
32,5,45.00568334339005
45,2,19.685575800191526
62,10,68.80602875019144
61,8,72.53379975193238
61,6,55.50447046533897
56,8,60.347503293486064
36,3,26.99286111046325
36,0,9.5
36,5,28.770702150930788
49,5,40.54959904165628
65,4,31.153714012789564
59,7,49.15606929774579
57,4,38.97272760778043
55,3,25.95934929922967
52,2,16.5
41,8,58.91383630940415
54,9,61.839284071602435
58,1,21.019795849020902
54,5,30.904459865506723
46,9,69.84115133345672
51,9,72.82246480587742
64,2,25.630791244128183
41,5,33.99775582184026
57,3,28.098430671892096
67,6,40.94713807331117
49,6,47.951405761022585
46,2,22.497178583440853
55,1,9.979674649614836
60,10,62.51589026950443
49,8,71.50348438237762
67,10,75.81684946143443
48,7,50.97201992220482
45,7,47.73193080924922
59,6,49.53572677627857
70,2,24.44504860232288
46,6,38.6145438081605
50,1,15.0
53,1,8.095540134493273
57,8,55.35937676159405
69,1,20.95913220509602
69,0,6.5
64,4,28.336933957152596
53,10,69.55965151365652
51,2,28.54533567717685
48,4,25.294322806774545
48,6,44.06351395616523
55,5,36.58209159592309
56,5,39.15673763990648
38,8,51.119934484725334
65,10,85.76771804794936
51,3,35.656147081071396
60,10,75.35456995488795
60,2,29.247140607539862
46,8,52.509137872242846
58,3,33.007558370189415
55,8,54.08009211637006
56,8,71.66332251958087
63,10,78.49545071342453
46,5,47.904904666384915
43,7,49.066246681695226
39,4,30.22200512937672
65,6,44.74042930938067
57,7,54.93330030999281
41,1,14.812403978999967
46,1,6.710498719100384
39,3,17.678170882778026
53,10,75.5609718845151
56,5,45.049478712932455
63,6,48.06998478609223
52,6,45.12385442213969
56,5,38.08385978256847
59,1,15.187596021000031
51,2,12.720158850216684
52,4,30.263863459295923
54,10,67.62861538784296
43,10,71.35624583877402
48,3,34.677018221396665
49,2,15.510665219268864
59,4,29.62638919890592
38,8,47.584723771654375
50,1,18.0
51,6,40.06840474450149
49,5,40.8856233767514
46,8,54.65129200632206
49,1,17.80016650016848
51,2,16.24042930938067
45,10,71.72785709867878
54,4,38.990078358823745
45,10,76.62151207138956
52,6,54.79217804758288
48,8,62.61664452189236
72,2,27.002162587210996
61,1,11.002080844760942
37,3,18.207532248652626
47,2,16.30313184400655
47,0,8.0
61,7,47.29714924719039
26,8,57.543491828435734
44,1,16.834749550193635
47,6,39.2110971956022
59,4,38.409306214613395
55,8,62.46418536581523
53,10,74.79137990266838
36,1,18.582528891531346
55,8,46.773828390259325
63,8,64.37829999748749
58,8,62.27495674478837
57,10,74.52351941010227
49,10,74.97538390076602
53,3,33.40996433430175
43,7,43.433766696180605
52,2,25.316143086968477
66,5,36.6387870745243
47,6,44.94688964095312
50,4,38.28981544184998
39,8,48.15219419485436
61,8,55.01479371645851
53,6,48.72732922428321
43,10,73.60938647977316
48,8,60.06400538052198
52,7,55.30113870159778
47,10,83.93925934769439
49,10,82.9921024727436
58,9,71.26597011418184
60,9,80.41924626348869
47,10,83.3053314462429
47,0,20.0
60,7,39.69662127712974
57,6,47.72008404377743
46,10,66.25871233223248
39,8,61.37690750469292
48,8,56.22264508949863
48,6,49.00809454399135
46,3,26.80016650016848
65,10,70.79329878586825
53,2,25.308860270152802
54,6,40.4325104756989
47,6,47.5118006465309
48,4,37.85211926500389
54,9,50.90228250096262
65,5,45.71192302953001
48,9,69.64374683596758
42,3,29.477237699284387
47,2,17.59205588650676
59,7,46.058259512255944
55,6,53.676809524316155
38,1,12.851801732007859
55,7,46.99297747602597
54,7,54.02650617053487
54,0,15.5
52,5,34.932080360796995
48,9,63.56997885916388
67,5,52.922290517155986
65,6,40.40197026479048
62,6,43.862199034591015
49,3,25.51124245766827
56,7,43.568204956724564
45,10,77.16002279645858
47,2,29.363592070602746
35,8,54.61466285313243
58,5,46.14618504792682
50,8,55.91333927689046
40,3,29.47149372014934
40,0,9.5
40,6,35.38078639957605
71,3,27.386796121054427
50,1,10.5
50,0,6.5
56,1,7.165250449806363
49,6,33.409764399006036
46,2,22.497178583440853
59,5,32.78399710657394
59,7,54.936229506995666
58,2,23.040121199406062
55,2,16.95934929922967
49,4,27.7885062597364
49,0,11.0
63,8,45.79673572330734
52,9,62.83255662139332
51,9,70.14182372937081
58,2,25.5
58,3,25.455742298569696
51,8,54.901886902898404
57,10,77.14829410249695
32,3,26.766544041142964
36,4,28.116512202741784
52,7,51.10056706787638
52,0,15.5
65,1,8.54059580954915
63,8,49.80736717232657
58,10,85.36159363421677
54,4,46.571419473030424
54,0,11.0
59,5,33.19343971439397
61,10,72.13164573024878
65,2,30.136135944042422
45,5,32.343283551297176
57,1,14.84550217734533
52,6,44.300068486519024
28,1,11.798003912957482
40,7,48.4259954718471
50,5,45.40691810917473
51,1,13.69983349983152
47,1,6.904459865506729
53,9,55.36078418903775
69,8,71.15082654053478
39,8,59.275213465191754
57,3,31.34550217734533
38,3,23.711619745832856
65,4,27.06631992420865
54,4,31.71371419541203
66,7,52.326099846900405
58,7,59.80902932041207
61,5,45.49053112641495
48,4,36.89399117196889
52,1,12.398671978499824
42,8,42.2658332354715
51,2,24.795373634324793
52,8,45.576233008132306
52,0,17.0
52,0,5.0
46,10,60.140393081721896
41,5,44.10674666762774
39,4,30.484288592132124
50,10,62.75764975703002
53,7,60.19087647579659
47,1,15.904459865506729
46,9,57.56742637864086
46,0,18.5
53,10,63.887644705416534
53,4,36.48086202663349
49,4,30.07369974639048
64,1,14.417471108468654
56,8,46.20055986296556
54,1,18.789501280899614
48,7,47.86019195310315
49,2,21.901494521668656
52,7,49.048075502787256
37,10,68.94894237869323
56,10,80.37013737472971
57,3,32.40445986550673
51,5,37.8277064174385
50,2,19.898671978499824
45,7,50.70784978164866
55,6,40.956490473398986
65,6,54.406570330937626
54,2,21.193961146406345
40,5,33.93075228507708
35,2,18.47920003947175
40,2,11.463935349959929
43,2,12.674823173039833
46,1,8.210498719100384
43,6,38.362000812143535
49,8,56.899754814556196
47,1,17.40445986550673
59,6,48.1069481737298
79,10,88.321513850036
48,3,30.713898500668623
56,9,64.49692333147166
47,10,78.76264290516117
57,3,32.52357120336995
52,7,54.49785493829644
55,1,17.479674649614836
41,2,11.022902698100353
68,4,30.06502498062762
53,2,19.385041415392887
54,2,16.95475173070598
36,10,60.23388771119231
50,9,66.16586976995137
52,7,55.73209578329309
57,6,50.02611439918608
54,1,15.789501280899616
58,7,48.50335259038681
49,8,64.9580840644224
54,4,40.89640136094955
51,4,28.85433132248619
48,7,53.47511682107573
54,7,55.66806336977638
61,6,48.69581573727892
52,6,43.50704643206392
52,0,14.0
38,8,44.7971934863192
65,5,49.766543461938596
37,5,38.26303476245937
34,2,17.439393053421878
34,0,8.0
68,4,24.15679549926782
52,8,59.09607534518504
45,7,58.36487123013501
30,5,37.64758452258329
77,9,73.79775681118007
35,6,44.89548065428802
49,7,51.88315170531502
73,9,74.09411601458223
56,3,30.746782622285643
48,5,32.91923597227926
48,0,12.5
39,5,28.73298365040214
53,7,52.98130956737247
53,7,50.98011844854088
43,3,24.362915696994115
57,10,62.179736528748414
53,7,65.53741768531884
57,8,64.13098369417608
62,2,26.148198267992143
61,7,51.09366785385587
33,7,52.21723715164981
59,2,22.66780017197913
62,4,31.94762306975273
62,0,11.0
48,2,10.436077571693815
50,3,20.8538825767688
38,4,24.349720887246917
50,7,49.05059912587697
52,8,62.226386088692934
49,9,68.28030373142043
48,6,52.48867586718016
51,5,38.43294948451195
51,0,12.5
51,10,58.64032654868295
47,8,59.16462050284377
43,2,20.80602919361463
58,3,23.11533598351417
62,7,52.08724691625529
65,7,58.703931743067685
53,3,31.074997689974452
66,3,28.99194137006357
55,2,16.5
60,4,29.402847528086095
59,10,62.85204381104786
43,7,59.394219445111695
49,6,42.4632736263892
49,0,14.0
44,7,44.87653804767432
43,3,30.03671782148841
67,3,27.11274650837176
62,9,63.45500546986297
56,8,67.66983889745208
49,2,25.948364768160623
66,1,11.656147081071396
60,6,36.367594000962974
52,7,53.57906874117435
45,5,39.94192013847806
45,0,12.5
51,1,6.19983349983152
57,6,41.19078582466282
55,9,68.79423650878087
55,0,18.5
62,4,29.409096383449995
53,2,18.795373634324793
49,10,67.91910170462401
45,1,20.020325350385164
55,3,18.531309881454217
39,8,55.91381459081757
45,10,71.51836088448243
59,9,72.0339483560413
43,6,43.127694192946564
40,10,68.88367206302289
68,10,80.19423067096162
53,10,72.84562628326995
56,3,32.819748272461034
51,6,42.284708415055924
51,0,14.0
44,9,50.03619538744579
69,2,27.47945755548118
46,8,47.62169413277928
53,5,46.520821364773205
47,7,51.55747283648161
44,10,71.31829644391786
37,7,48.02501524078312
59,6,42.79503548459776
44,2,22.49089663126503
45,4,25.4802041509791
49,3,23.9903398688837
46,10,62.04834107681717
46,0,20.0
66,4,28.407241609720927
66,0,11.0
39,5,29.740934111326297
45,2,20.668523618377307
50,3,18.01824450562422
50,0,9.5
46,9,55.00373223000306
53,3,31.254994568398644
47,3,23.025583736027805
45,4,27.366713134664263
43,3,25.519795849020902
43,4,19.94834004609027
60,10,79.70060520178014
50,7,56.322515666331554
55,10,70.21944650991735
48,8,59.168647197369395
58,3,33.63513183253507
41,9,65.64123460173599
42,3,28.530407500438884
44,2,14.169499100387274
53,10,71.3568817481681
47,5,40.952529551359895
52,4,33.89506947987072
46,3,23.210498719100386
49,5,37.812801230626626
56,10,77.09386680100889
47,1,20.40445986550673
48,6,36.67908373177377
48,0,14.0
60,10,64.73562429438671
37,9,72.44918565392467
57,9,69.01577213985095
58,2,25.5
60,2,19.975694059475135
54,1,9.789501280899616
48,3,19.64144922090624
49,4,28.471204836981748
57,5,35.8292500371716
38,3,26.234021730841597
57,6,42.769757891872956
46,1,14.210498719100384
57,1,8.84550217734533
57,0,6.5
57,7,41.992579792243056
50,5,45.131167923316966
59,6,45.113986665864495
59,0,14.0
50,6,36.52224371444026
54,4,35.64479763573613
48,5,38.496215163773435
73,7,51.08552403240819
58,2,26.784073728352624
52,1,9.398671978499824
65,2,15.840762309717629
38,1,6.851801732007859
38,0,6.5
49,1,5.80016650016848
47,1,6.904459865506729
41,3,17.446576451269475
49,1,10.30016650016848
48,4,23.000529501364266
42,10,60.47685918008553
57,7,58.992433820770074
55,9,71.12447791684221
52,10,79.36525484021752
54,4,44.414796850791404
45,4,29.657322245508222
56,3,23.60132802150018
56,7,53.33044600839155
48,3,30.188174386009127
58,6,45.870120658649135
58,0,14.0
55,10,61.10693342151763
41,9,59.016148620176246
48,6,50.029981049213944
48,0,14.0
60,5,29.772778429143553
45,3,22.51824450562422
44,7,51.94268022542993
40,5,38.358862481995274
65,4,31.97725061964237
47,1,11.404459865506729
47,0,6.5
50,4,22.839130986929394
57,5,34.98880529956859
62,7,48.6840868888289
64,1,18.917471108468654
53,7,43.70481228153262
45,3,29.767465957925026
71,9,63.180266038127606
58,2,26.42425571452763
44,6,38.73608245512819
54,7,63.15689065339929
72,1,19.701996087042517
58,4,25.33219982802087
56,9,70.913072305077
52,7,58.04199836904728
60,7,49.848599751185056
31,2,20.886369972249312
45,9,58.82449911096815
58,6,55.60611271216559
56,1,16.165250449806365
62,1,9.648198267992143
49,1,7.30016650016848
62,2,16.046870246491967
43,1,7.654497822654671
48,9,57.31576743144167
30,8,60.265082375038844
50,8,60.5226767264407
51,1,18.19983349983152
50,7,50.535211508972026
66,6,47.73148836302509
34,7,49.73919531504241
56,2,27.058385009636417
59,4,31.117067321155083
63,2,19.497178583440853
39,10,67.2060511259118
56,6,59.716069385142944
49,1,14.80016650016848
54,2,14.289501280899616
54,8,53.676159727736014
52,6,42.35256253719254
59,2,20.53939775300789
61,2,14.461485035211792
62,5,36.1238236298559
40,8,52.577736614493844
62,1,20.148198267992143
56,5,34.887571887234046
58,10,70.89354603522156
49,10,80.85568637433724
45,6,56.620326885134965
45,3,27.185575800191526
41,8,52.46985730366289
65,9,68.45465463841825
47,3,30.505787887006903
66,4,31.92599872094888
51,9,62.10126390326183
61,1,21.50208084476094
57,3,19.27028739323722
47,2,14.5589576881614
44,1,7.834749550193637
53,2,12.247071505453233
53,0,8.0
61,3,20.899756104208695
37,7,45.40149339505897
60,4,43.425287183465564
32,1,9.134808519203903
63,5,35.33794089315848
45,1,12.520325350385164
58,7,45.41915730467091
48,4,36.3785918235683
48,0,11.0
57,10,65.75810311184817
73,1,24.27101631188115
72,8,65.19264357209612
60,9,63.81624349841572
65,6,54.394019518754945
58,7,54.996297680713134
51,9,68.41075488925233
51,0,18.5
50,10,60.99472672211328
39,8,61.69392984049805
52,7,57.53707702933863
59,2,23.022345571193668
59,0,8.0
56,8,42.15124982397336
37,6,45.580710892736384
52,1,15.398671978499824
48,10,59.507239773071554
54,4,42.460045120085425
54,0,11.0
54,0,5.0
44,6,37.87616138442796
42,4,27.039797886074894
54,2,20.309297129920516
42,10,59.52357635638304
65,1,23.54059580954915
38,7,46.88160261932633
59,2,25.70739187002093
52,3,19.068171078887097
33,2,12.75604747105344
50,1,9.0
46,1,6.710498719100384
61,10,64.88722348300595
56,9,72.79278452401567
57,8,56.630884125708505
44,4,36.53176163346601
62,5,43.237997872869364
52,2,22.046870246491967
57,1,10.34550217734533
57,0,6.5
53,4,22.261766066309605
63,2,18.94117768699514
56,5,37.600258791485686
44,5,39.50461978082956
35,7,48.08492847766392
35,0,15.5
49,6,37.17386275966682
53,8,57.90965139813277
45,3,32.05342354873052
50,10,74.24688407070076
45,1,20.020325350385164
71,1,10.627225430435097
73,8,55.47321709264955
52,5,44.817138108131694
67,6,42.997923365376415
50,10,67.0692060661888
